1 2 3
1 3 4
1 4 5
1 5 6
1 26 27
1 27 28
1 28 29
1 29 30
2 12 20
2 12 24
2 12 6
2 12 13
2 12 17
2 12 23
2 12 23
2 10 19
2 10 7
2 10 26
2 10 18
2 10 8
2 10 16
2 9 23
2 9 17
2 9 23
2 9 24
2 9 20
2 9 8
2 21 23
2 21 17
2 21 20
2 21 22
2 21 23
2 21 8
2 21 24
2 14 23
2 14 17
2 14 8
2 14 23
2 14 24
2 14 20
2 15 20
2 15 17
2 15 23
2 15 24
2 15 8
2 15 23
2 31 20
2 31 23
2 31 24
2 31 25
2 31 23
2 31 17
2 31 8
3 12 2
3 12 11
3 10 30
3 15 1
